t, q0, q1, q0ref, q1ref 
3.895000, 0.967727, -0.008034, 1.000000, 0.000000 
3.895250, 0.967727, -0.008034, 1.000000, 0.000000 
3.895500, 0.967727, -0.008034, 1.000000, 0.000000 
3.895750, 0.967727, -0.008034, 1.000000, 0.000000 
3.896000, 0.967727, -0.008034, 1.000000, 0.000000 
3.896250, 0.967727, -0.008034, 1.000000, 0.000000 
3.896500, 0.967727, -0.008034, 1.000000, 0.000000 
3.896750, 0.967727, -0.008034, 1.000000, 0.000000 
3.897000, 0.967727, -0.008034, 1.000000, 0.000000 
3.897250, 0.967727, -0.008034, 1.000000, 0.000000 
3.897500, 0.967727, -0.008034, 1.000000, 0.000000 
3.897750, 0.967727, -0.008034, 1.000000, 0.000000 
3.898000, 0.967727, -0.008034, 1.000000, 0.000000 
3.898250, 0.967727, -0.008034, 1.000000, 0.000000 
3.898500, 0.967727, -0.008034, 1.000000, 0.000000 
3.898750, 0.967727, -0.008034, 1.000000, 0.000000 
3.899000, 0.967727, -0.008034, 1.000000, 0.000000 
3.899250, 0.967727, -0.008034, 1.000000, 0.000000 
3.899500, 0.967727, -0.008034, 1.000000, 0.000000 
3.899750, 0.967727, -0.008034, 1.000000, 0.000000 
3.900000, 0.967727, -0.008034, 1.000000, 0.000000 
3.900250, 0.967727, -0.008034, 1.000000, 0.000000 
3.900500, 0.967727, -0.008034, 1.000000, 0.000000 
3.900750, 0.967727, -0.008034, 1.000000, 0.000000 
3.901000, 0.967727, -0.008034, 1.000000, 0.000000 
3.901250, 0.967727, -0.008034, 1.000000, 0.000000 
3.901500, 0.967727, -0.008034, 1.000000, 0.000000 
3.901750, 0.967727, -0.008034, 1.000000, 0.000000 
3.902000, 0.967727, -0.008034, 1.000000, 0.000000 
3.902250, 0.967727, -0.008034, 1.000000, 0.000000 
3.902500, 0.967727, -0.008034, 1.000000, 0.000000 
3.902750, 0.967727, -0.008034, 1.000000, 0.000000 
3.903000, 0.967727, -0.008034, 1.000000, 0.000000 
3.903250, 0.967727, -0.008034, 1.000000, 0.000000 
3.903500, 0.967727, -0.008034, 1.000000, 0.000000 
3.903750, 0.967727, -0.008034, 1.000000, 0.000000 
3.904000, 0.967727, -0.008034, 1.000000, 0.000000 
3.904250, 0.967727, -0.008034, 1.000000, 0.000000 
3.904500, 0.967727, -0.008034, 1.000000, 0.000000 
3.904750, 0.967727, -0.008034, 1.000000, 0.000000 
3.905000, 0.967727, -0.008034, 1.000000, 0.000000 
3.905250, 0.967727, -0.008034, 1.000000, 0.000000 
3.905500, 0.967727, -0.008034, 1.000000, 0.000000 
3.905750, 0.967727, -0.008034, 1.000000, 0.000000 
3.906000, 0.967727, -0.008034, 1.000000, 0.000000 
3.906250, 0.967727, -0.008034, 1.000000, 0.000000 
3.906500, 0.967727, -0.008034, 1.000000, 0.000000 
3.906750, 0.967727, -0.008034, 1.000000, 0.000000 
3.907000, 0.967727, -0.008034, 1.000000, 0.000000 
3.907250, 0.967727, -0.008034, 1.000000, 0.000000 
3.907500, 0.967727, -0.008034, 1.000000, 0.000000 
3.907750, 0.967727, -0.008034, 1.000000, 0.000000 
3.908000, 0.967727, -0.008034, 1.000000, 0.000000 
3.908250, 0.967727, -0.008034, 1.000000, 0.000000 
3.908500, 0.967727, -0.008034, 1.000000, 0.000000 
3.908750, 0.967727, -0.008034, 1.000000, 0.000000 
3.909000, 0.967727, -0.008034, 1.000000, 0.000000 
3.909250, 0.967727, -0.008034, 1.000000, 0.000000 
3.909500, 0.967727, -0.008034, 1.000000, 0.000000 
3.909750, 0.967727, -0.008034, 1.000000, 0.000000 
3.910000, 0.967727, -0.008034, 1.000000, 0.000000 
3.910250, 0.967727, -0.008034, 1.000000, 0.000000 
3.910500, 0.967727, -0.008034, 1.000000, 0.000000 
3.910750, 0.967727, -0.008034, 1.000000, 0.000000 
3.911000, 0.967727, -0.008034, 1.000000, 0.000000 
3.911250, 0.967727, -0.008034, 1.000000, 0.000000 
3.911500, 0.967727, -0.008034, 1.000000, 0.000000 
3.911750, 0.967727, -0.008034, 1.000000, 0.000000 
3.912000, 0.967727, -0.008034, 1.000000, 0.000000 
3.912250, 0.967727, -0.008034, 1.000000, 0.000000 
3.912500, 0.967727, -0.008034, 1.000000, 0.000000 
3.912750, 0.967727, -0.008034, 1.000000, 0.000000 
3.913000, 0.967727, -0.008034, 1.000000, 0.000000 
3.913250, 0.967727, -0.008034, 1.000000, 0.000000 
3.913500, 0.967727, -0.008034, 1.000000, 0.000000 
3.913750, 0.967727, -0.008034, 1.000000, 0.000000 
3.914000, 0.967727, -0.008034, 1.000000, 0.000000 
3.914250, 0.967727, -0.008034, 1.000000, 0.000000 
3.914500, 0.967727, -0.008034, 1.000000, 0.000000 
3.914750, 0.967727, -0.008034, 1.000000, 0.000000 
3.915000, 0.967727, -0.008034, 1.000000, 0.000000 
3.915250, 0.967727, -0.008034, 1.000000, 0.000000 
3.915500, 0.967727, -0.008034, 1.000000, 0.000000 
3.915750, 0.967727, -0.008034, 1.000000, 0.000000 
3.916000, 0.967727, -0.008034, 1.000000, 0.000000 
3.916250, 0.967727, -0.008034, 1.000000, 0.000000 
3.916500, 0.967727, -0.008034, 1.000000, 0.000000 
3.916750, 0.967727, -0.008034, 1.000000, 0.000000 
3.917000, 0.967727, -0.008034, 1.000000, 0.000000 
3.917250, 0.967727, -0.008034, 1.000000, 0.000000 
3.917500, 0.967727, -0.008034, 1.000000, 0.000000 
3.917750, 0.967727, -0.008034, 1.000000, 0.000000 
3.918000, 0.967727, -0.008034, 1.000000, 0.000000 
3.918250, 0.967727, -0.008034, 1.000000, 0.000000 
3.918500, 0.967727, -0.008034, 1.000000, 0.000000 
3.918750, 0.967727, -0.008034, 1.000000, 0.000000 
3.919000, 0.967727, -0.008034, 1.000000, 0.000000 
3.919250, 0.967727, -0.008034, 1.000000, 0.000000 
3.919500, 0.967727, -0.008034, 1.000000, 0.000000 
3.919750, 0.967727, -0.008034, 1.000000, 0.000000 
3.920000, 0.967727, -0.008034, 1.000000, 0.000000 
3.920250, 0.967727, -0.008034, 1.000000, 0.000000 
3.920500, 0.967727, -0.008034, 1.000000, 0.000000 
3.920750, 0.967727, -0.008034, 1.000000, 0.000000 
3.921000, 0.967727, -0.008034, 1.000000, 0.000000 
3.921250, 0.967727, -0.008034, 1.000000, 0.000000 
3.921500, 0.967727, -0.008034, 1.000000, 0.000000 
3.921750, 0.967727, -0.008034, 1.000000, 0.000000 
3.922000, 0.967727, -0.008034, 1.000000, 0.000000 
3.922250, 0.967727, -0.008034, 1.000000, 0.000000 
3.922500, 0.967727, -0.008034, 1.000000, 0.000000 
3.922750, 0.967727, -0.008034, 1.000000, 0.000000 
3.923000, 0.967727, -0.008034, 1.000000, 0.000000 
3.923250, 0.967727, -0.008034, 1.000000, 0.000000 
3.923500, 0.967727, -0.008034, 1.000000, 0.000000 
3.923750, 0.967727, -0.008034, 1.000000, 0.000000 
3.924000, 0.967727, -0.008034, 1.000000, 0.000000 
3.924250, 0.967727, -0.008034, 1.000000, 0.000000 
3.924500, 0.967727, -0.008034, 1.000000, 0.000000 
3.924750, 0.967727, -0.008034, 1.000000, 0.000000 
3.925000, 0.967727, -0.008034, 1.000000, 0.000000 
3.925250, 0.967727, -0.008034, 1.000000, 0.000000 
3.925500, 0.967727, -0.008034, 1.000000, 0.000000 
3.925750, 0.967727, -0.008034, 1.000000, 0.000000 
3.926000, 0.967727, -0.008034, 1.000000, 0.000000 
3.926250, 0.967727, -0.008034, 1.000000, 0.000000 
3.926500, 0.967727, -0.008034, 1.000000, 0.000000 
3.926750, 0.967727, -0.008034, 1.000000, 0.000000 
3.927000, 0.967727, -0.008034, 1.000000, 0.000000 
3.927250, 0.967727, -0.008035, 1.000000, 0.000000 
3.927500, 0.967727, -0.008035, 1.000000, 0.000000 
3.927750, 0.967727, -0.008035, 1.000000, 0.000000 
3.928000, 0.967727, -0.008035, 1.000000, 0.000000 
3.928250, 0.967727, -0.008035, 1.000000, 0.000000 
3.928500, 0.967727, -0.008035, 1.000000, 0.000000 
3.928750, 0.967727, -0.008035, 1.000000, 0.000000 
3.929000, 0.967727, -0.008035, 1.000000, 0.000000 
3.929250, 0.967727, -0.008035, 1.000000, 0.000000 
3.929500, 0.967727, -0.008035, 1.000000, 0.000000 
3.929750, 0.967727, -0.008035, 1.000000, 0.000000 
3.930000, 0.967727, -0.008035, 1.000000, 0.000000 
3.930250, 0.967727, -0.008035, 1.000000, 0.000000 
3.930500, 0.967727, -0.008035, 1.000000, 0.000000 
3.930750, 0.967727, -0.008035, 1.000000, 0.000000 
3.931000, 0.967727, -0.008035, 1.000000, 0.000000 
3.931250, 0.967727, -0.008035, 1.000000, 0.000000 
3.931500, 0.967727, -0.008035, 1.000000, 0.000000 
3.931750, 0.967727, -0.008035, 1.000000, 0.000000 
3.932000, 0.967727, -0.008035, 1.000000, 0.000000 
3.932250, 0.967727, -0.008035, 1.000000, 0.000000 
3.932500, 0.967727, -0.008035, 1.000000, 0.000000 
3.932750, 0.967727, -0.008035, 1.000000, 0.000000 
3.933000, 0.967727, -0.008035, 1.000000, 0.000000 
3.933250, 0.967727, -0.008035, 1.000000, 0.000000 
3.933500, 0.967727, -0.008035, 1.000000, 0.000000 
3.933750, 0.967727, -0.008035, 1.000000, 0.000000 
3.934000, 0.967727, -0.008035, 1.000000, 0.000000 
3.934250, 0.967727, -0.008035, 1.000000, 0.000000 
3.934500, 0.967727, -0.008035, 1.000000, 0.000000 
3.934750, 0.967727, -0.008035, 1.000000, 0.000000 
3.935000, 0.967727, -0.008035, 1.000000, 0.000000 
3.935250, 0.967727, -0.008035, 1.000000, 0.000000 
3.935500, 0.967727, -0.008035, 1.000000, 0.000000 
3.935750, 0.967727, -0.008035, 1.000000, 0.000000 
3.936000, 0.967727, -0.008035, 1.000000, 0.000000 
3.936250, 0.967727, -0.008035, 1.000000, 0.000000 
3.936500, 0.967727, -0.008035, 1.000000, 0.000000 
3.936750, 0.967727, -0.008035, 1.000000, 0.000000 
3.937000, 0.967727, -0.008035, 1.000000, 0.000000 
3.937250, 0.967727, -0.008035, 1.000000, 0.000000 
3.937500, 0.967727, -0.008035, 1.000000, 0.000000 
3.937750, 0.967727, -0.008035, 1.000000, 0.000000 
3.938000, 0.967727, -0.008035, 1.000000, 0.000000 
3.938250, 0.967727, -0.008035, 1.000000, 0.000000 
3.938500, 0.967727, -0.008035, 1.000000, 0.000000 
3.938750, 0.967727, -0.008035, 1.000000, 0.000000 
3.939000, 0.967727, -0.008035, 1.000000, 0.000000 
3.939250, 0.967727, -0.008035, 1.000000, 0.000000 
3.939500, 0.967727, -0.008035, 1.000000, 0.000000 
3.939750, 0.967727, -0.008035, 1.000000, 0.000000 
3.940000, 0.967727, -0.008035, 1.000000, 0.000000 
3.940250, 0.967727, -0.008035, 1.000000, 0.000000 
3.940500, 0.967727, -0.008035, 1.000000, 0.000000 
3.940750, 0.967727, -0.008035, 1.000000, 0.000000 
3.941000, 0.967727, -0.008035, 1.000000, 0.000000 
3.941250, 0.967727, -0.008035, 1.000000, 0.000000 
3.941500, 0.967727, -0.008035, 1.000000, 0.000000 
3.941750, 0.967727, -0.008035, 1.000000, 0.000000 
3.942000, 0.967727, -0.008035, 1.000000, 0.000000 
3.942250, 0.967727, -0.008035, 1.000000, 0.000000 
3.942500, 0.967727, -0.008035, 1.000000, 0.000000 
3.942750, 0.967727, -0.008035, 1.000000, 0.000000 
3.943000, 0.967727, -0.008035, 1.000000, 0.000000 
3.943250, 0.967727, -0.008035, 1.000000, 0.000000 
3.943500, 0.967727, -0.008035, 1.000000, 0.000000 
3.943750, 0.967727, -0.008035, 1.000000, 0.000000 
3.944000, 0.967727, -0.008035, 1.000000, 0.000000 
3.944250, 0.967727, -0.008035, 1.000000, 0.000000 
3.944500, 0.967727, -0.008035, 1.000000, 0.000000 
3.944750, 0.967727, -0.008035, 1.000000, 0.000000 
3.945000, 0.967727, -0.008035, 1.000000, 0.000000 
3.945250, 0.967727, -0.008035, 1.000000, 0.000000 
3.945500, 0.967727, -0.008035, 1.000000, 0.000000 
3.945750, 0.967727, -0.008035, 1.000000, 0.000000 
3.946000, 0.967727, -0.008035, 1.000000, 0.000000 
3.946250, 0.967727, -0.008035, 1.000000, 0.000000 
3.946500, 0.967727, -0.008035, 1.000000, 0.000000 
3.946750, 0.967727, -0.008035, 1.000000, 0.000000 
3.947000, 0.967727, -0.008035, 1.000000, 0.000000 
3.947250, 0.967727, -0.008035, 1.000000, 0.000000 
3.947500, 0.967727, -0.008035, 1.000000, 0.000000 
3.947750, 0.967727, -0.008035, 1.000000, 0.000000 
3.948000, 0.967727, -0.008035, 1.000000, 0.000000 
3.948250, 0.967727, -0.008035, 1.000000, 0.000000 
3.948500, 0.967727, -0.008035, 1.000000, 0.000000 
3.948750, 0.967727, -0.008035, 1.000000, 0.000000 
3.949000, 0.967727, -0.008035, 1.000000, 0.000000 
3.949250, 0.967727, -0.008035, 1.000000, 0.000000 
3.949500, 0.967727, -0.008035, 1.000000, 0.000000 
3.949750, 0.967727, -0.008035, 1.000000, 0.000000 
3.950000, 0.967727, -0.008035, 1.000000, 0.000000 
3.950250, 0.967727, -0.008035, 1.000000, 0.000000 
3.950500, 0.967727, -0.008035, 1.000000, 0.000000 
3.950750, 0.967727, -0.008035, 1.000000, 0.000000 
3.951000, 0.967727, -0.008035, 1.000000, 0.000000 
3.951250, 0.967727, -0.008035, 1.000000, 0.000000 
3.951500, 0.967727, -0.008035, 1.000000, 0.000000 
3.951750, 0.967727, -0.008035, 1.000000, 0.000000 
3.952000, 0.967727, -0.008035, 1.000000, 0.000000 
3.952250, 0.967727, -0.008035, 1.000000, 0.000000 
3.952500, 0.967727, -0.008035, 1.000000, 0.000000 
3.952750, 0.967727, -0.008035, 1.000000, 0.000000 
3.953000, 0.967727, -0.008035, 1.000000, 0.000000 
3.953250, 0.967727, -0.008035, 1.000000, 0.000000 
3.953500, 0.967727, -0.008035, 1.000000, 0.000000 
3.953750, 0.967727, -0.008035, 1.000000, 0.000000 
3.954000, 0.967727, -0.008035, 1.000000, 0.000000 
3.954250, 0.967727, -0.008035, 1.000000, 0.000000 
3.954500, 0.967727, -0.008035, 1.000000, 0.000000 
3.954750, 0.967727, -0.008035, 1.000000, 0.000000 
3.955000, 0.967727, -0.008035, 1.000000, 0.000000 
3.955250, 0.967727, -0.008035, 1.000000, 0.000000 
3.955500, 0.967727, -0.008035, 1.000000, 0.000000 
3.955750, 0.967727, -0.008035, 1.000000, 0.000000 
3.956000, 0.967727, -0.008035, 1.000000, 0.000000 
3.956250, 0.967727, -0.008035, 1.000000, 0.000000 
3.956500, 0.967727, -0.008035, 1.000000, 0.000000 
3.956750, 0.967727, -0.008035, 1.000000, 0.000000 
3.957000, 0.967727, -0.008035, 1.000000, 0.000000 
3.957250, 0.967727, -0.008035, 1.000000, 0.000000 
3.957500, 0.967727, -0.008035, 1.000000, 0.000000 
3.957750, 0.967727, -0.008035, 1.000000, 0.000000 
3.958000, 0.967727, -0.008035, 1.000000, 0.000000 
3.958250, 0.967727, -0.008035, 1.000000, 0.000000 
3.958500, 0.967727, -0.008035, 1.000000, 0.000000 
3.958750, 0.967727, -0.008035, 1.000000, 0.000000 
3.959000, 0.967727, -0.008035, 1.000000, 0.000000 
3.959250, 0.967727, -0.008035, 1.000000, 0.000000 
3.959500, 0.967727, -0.008035, 1.000000, 0.000000 
3.959750, 0.967727, -0.008035, 1.000000, 0.000000 
3.960000, 0.967727, -0.008035, 1.000000, 0.000000 
3.960250, 0.967727, -0.008035, 1.000000, 0.000000 
3.960500, 0.967727, -0.008035, 1.000000, 0.000000 
3.960750, 0.967727, -0.008035, 1.000000, 0.000000 
3.961000, 0.967727, -0.008035, 1.000000, 0.000000 
3.961250, 0.967727, -0.008035, 1.000000, 0.000000 
3.961500, 0.967727, -0.008035, 1.000000, 0.000000 
3.961750, 0.967727, -0.008035, 1.000000, 0.000000 
3.962000, 0.967727, -0.008035, 1.000000, 0.000000 
3.962250, 0.967727, -0.008035, 1.000000, 0.000000 
3.962500, 0.967727, -0.008035, 1.000000, 0.000000 
3.962750, 0.967727, -0.008035, 1.000000, 0.000000 
3.963000, 0.967727, -0.008035, 1.000000, 0.000000 
3.963250, 0.967727, -0.008035, 1.000000, 0.000000 
3.963500, 0.967727, -0.008035, 1.000000, 0.000000 
3.963750, 0.967727, -0.008035, 1.000000, 0.000000 
3.964000, 0.967727, -0.008035, 1.000000, 0.000000 
3.964250, 0.967727, -0.008035, 1.000000, 0.000000 
3.964500, 0.967727, -0.008035, 1.000000, 0.000000 
3.964750, 0.967727, -0.008035, 1.000000, 0.000000 
3.965000, 0.967727, -0.008035, 1.000000, 0.000000 
3.965250, 0.967727, -0.008035, 1.000000, 0.000000 
3.965500, 0.967727, -0.008035, 1.000000, 0.000000 
3.965750, 0.967727, -0.008035, 1.000000, 0.000000 
3.966000, 0.967727, -0.008035, 1.000000, 0.000000 
3.966250, 0.967727, -0.008035, 1.000000, 0.000000 
3.966500, 0.967727, -0.008035, 1.000000, 0.000000 
3.966750, 0.967727, -0.008035, 1.000000, 0.000000 
3.967000, 0.967727, -0.008035, 1.000000, 0.000000 
3.967250, 0.967727, -0.008035, 1.000000, 0.000000 
3.967500, 0.967727, -0.008035, 1.000000, 0.000000 
3.967750, 0.967727, -0.008035, 1.000000, 0.000000 
3.968000, 0.967727, -0.008035, 1.000000, 0.000000 
3.968250, 0.967727, -0.008035, 1.000000, 0.000000 
3.968500, 0.967727, -0.008035, 1.000000, 0.000000 
3.968750, 0.967727, -0.008035, 1.000000, 0.000000 
3.969000, 0.967727, -0.008035, 1.000000, 0.000000 
3.969250, 0.967727, -0.008035, 1.000000, 0.000000 
3.969500, 0.967727, -0.008035, 1.000000, 0.000000 
3.969750, 0.967727, -0.008035, 1.000000, 0.000000 
3.970000, 0.967727, -0.008035, 1.000000, 0.000000 
3.970250, 0.967727, -0.008035, 1.000000, 0.000000 
3.970500, 0.967727, -0.008035, 1.000000, 0.000000 
3.970750, 0.967727, -0.008035, 1.000000, 0.000000 
3.971000, 0.967727, -0.008035, 1.000000, 0.000000 
3.971250, 0.967727, -0.008035, 1.000000, 0.000000 
3.971500, 0.967727, -0.008035, 1.000000, 0.000000 
3.971750, 0.967727, -0.008035, 1.000000, 0.000000 
3.972000, 0.967727, -0.008035, 1.000000, 0.000000 
3.972250, 0.967727, -0.008035, 1.000000, 0.000000 
3.972500, 0.967727, -0.008035, 1.000000, 0.000000 
3.972750, 0.967727, -0.008035, 1.000000, 0.000000 
3.973000, 0.967727, -0.008035, 1.000000, 0.000000 
3.973250, 0.967727, -0.008035, 1.000000, 0.000000 
3.973500, 0.967727, -0.008035, 1.000000, 0.000000 
3.973750, 0.967727, -0.008035, 1.000000, 0.000000 
3.974000, 0.967727, -0.008035, 1.000000, 0.000000 
3.974250, 0.967727, -0.008035, 1.000000, 0.000000 
3.974500, 0.967727, -0.008035, 1.000000, 0.000000 
3.974750, 0.967727, -0.008035, 1.000000, 0.000000 
3.975000, 0.967727, -0.008035, 1.000000, 0.000000 
3.975250, 0.967727, -0.008035, 1.000000, 0.000000 
3.975500, 0.967727, -0.008035, 1.000000, 0.000000 
3.975750, 0.967727, -0.008035, 1.000000, 0.000000 
3.976000, 0.967727, -0.008035, 1.000000, 0.000000 
3.976250, 0.967727, -0.008035, 1.000000, 0.000000 
3.976500, 0.967727, -0.008035, 1.000000, 0.000000 
3.976750, 0.967727, -0.008035, 1.000000, 0.000000 
3.977000, 0.967727, -0.008035, 1.000000, 0.000000 
3.977250, 0.967727, -0.008035, 1.000000, 0.000000 
3.977500, 0.967727, -0.008035, 1.000000, 0.000000 
3.977750, 0.967727, -0.008035, 1.000000, 0.000000 
3.978000, 0.967727, -0.008035, 1.000000, 0.000000 
3.978250, 0.967727, -0.008035, 1.000000, 0.000000 
3.978500, 0.967727, -0.008035, 1.000000, 0.000000 
3.978750, 0.967727, -0.008035, 1.000000, 0.000000 
3.979000, 0.967727, -0.008035, 1.000000, 0.000000 
3.979250, 0.967727, -0.008035, 1.000000, 0.000000 
3.979500, 0.967727, -0.008035, 1.000000, 0.000000 
3.979750, 0.967727, -0.008035, 1.000000, 0.000000 
3.980000, 0.967727, -0.008035, 1.000000, 0.000000 
3.980250, 0.967727, -0.008035, 1.000000, 0.000000 
3.980500, 0.967727, -0.008035, 1.000000, 0.000000 
3.980750, 0.967727, -0.008035, 1.000000, 0.000000 
3.981000, 0.967727, -0.008035, 1.000000, 0.000000 
3.981250, 0.967727, -0.008035, 1.000000, 0.000000 
3.981500, 0.967727, -0.008035, 1.000000, 0.000000 
3.981750, 0.967727, -0.008035, 1.000000, 0.000000 
3.982000, 0.967727, -0.008035, 1.000000, 0.000000 
3.982250, 0.967727, -0.008035, 1.000000, 0.000000 
3.982500, 0.967727, -0.008035, 1.000000, 0.000000 
3.982750, 0.967727, -0.008035, 1.000000, 0.000000 
3.983000, 0.967727, -0.008035, 1.000000, 0.000000 
3.983250, 0.967727, -0.008035, 1.000000, 0.000000 
3.983500, 0.967727, -0.008035, 1.000000, 0.000000 
3.983750, 0.967727, -0.008035, 1.000000, 0.000000 
3.984000, 0.967727, -0.008035, 1.000000, 0.000000 
3.984250, 0.967727, -0.008035, 1.000000, 0.000000 
3.984500, 0.967727, -0.008035, 1.000000, 0.000000 
3.984750, 0.967727, -0.008035, 1.000000, 0.000000 
3.985000, 0.967727, -0.008035, 1.000000, 0.000000 
3.985250, 0.967727, -0.008035, 1.000000, 0.000000 
3.985500, 0.967727, -0.008035, 1.000000, 0.000000 
3.985750, 0.967727, -0.008035, 1.000000, 0.000000 
3.986000, 0.967727, -0.008035, 1.000000, 0.000000 
3.986250, 0.967727, -0.008035, 1.000000, 0.000000 
3.986500, 0.967727, -0.008035, 1.000000, 0.000000 
3.986750, 0.967727, -0.008035, 1.000000, 0.000000 
3.987000, 0.967727, -0.008035, 1.000000, 0.000000 
3.987250, 0.967727, -0.008035, 1.000000, 0.000000 
3.987500, 0.967727, -0.008035, 1.000000, 0.000000 
3.987750, 0.967727, -0.008035, 1.000000, 0.000000 
3.988000, 0.967727, -0.008035, 1.000000, 0.000000 
3.988250, 0.967727, -0.008035, 1.000000, 0.000000 
3.988500, 0.967727, -0.008035, 1.000000, 0.000000 
3.988750, 0.967727, -0.008035, 1.000000, 0.000000 
3.989000, 0.967727, -0.008035, 1.000000, 0.000000 
3.989250, 0.967727, -0.008035, 1.000000, 0.000000 
3.989500, 0.967727, -0.008035, 1.000000, 0.000000 
3.989750, 0.967727, -0.008035, 1.000000, 0.000000 
3.990000, 0.967727, -0.008035, 1.000000, 0.000000 
3.990250, 0.967727, -0.008035, 1.000000, 0.000000 
3.990500, 0.967727, -0.008035, 1.000000, 0.000000 
3.990750, 0.967727, -0.008035, 1.000000, 0.000000 
3.991000, 0.967727, -0.008035, 1.000000, 0.000000 
3.991250, 0.967727, -0.008035, 1.000000, 0.000000 
3.991500, 0.967727, -0.008035, 1.000000, 0.000000 
3.991750, 0.967727, -0.008035, 1.000000, 0.000000 
3.992000, 0.967727, -0.008035, 1.000000, 0.000000 
3.992250, 0.967727, -0.008035, 1.000000, 0.000000 
3.992500, 0.967727, -0.008035, 1.000000, 0.000000 
3.992750, 0.967727, -0.008035, 1.000000, 0.000000 
3.993000, 0.967727, -0.008035, 1.000000, 0.000000 
3.993250, 0.967727, -0.008035, 1.000000, 0.000000 
3.993500, 0.967727, -0.008035, 1.000000, 0.000000 
3.993750, 0.967727, -0.008035, 1.000000, 0.000000 
3.994000, 0.967727, -0.008035, 1.000000, 0.000000 
3.994250, 0.967727, -0.008035, 1.000000, 0.000000 
3.994500, 0.967727, -0.008035, 1.000000, 0.000000 
3.994750, 0.967727, -0.008035, 1.000000, 0.000000 
3.995000, 0.967727, -0.008035, 1.000000, 0.000000 
3.995250, 0.967727, -0.008035, 1.000000, 0.000000 
3.995500, 0.967727, -0.008035, 1.000000, 0.000000 
3.995750, 0.967727, -0.008035, 1.000000, 0.000000 
3.996000, 0.967727, -0.008035, 1.000000, 0.000000 
3.996250, 0.967727, -0.008035, 1.000000, 0.000000 
3.996500, 0.967727, -0.008035, 1.000000, 0.000000 
3.996750, 0.967727, -0.008035, 1.000000, 0.000000 
3.997000, 0.967727, -0.008035, 1.000000, 0.000000 
3.997250, 0.967727, -0.008035, 1.000000, 0.000000 
3.997500, 0.967727, -0.008035, 1.000000, 0.000000 
3.997750, 0.967727, -0.008035, 1.000000, 0.000000 
3.998000, 0.967727, -0.008035, 1.000000, 0.000000 
3.998250, 0.967727, -0.008035, 1.000000, 0.000000 
3.998500, 0.967727, -0.008035, 1.000000, 0.000000 
3.998750, 0.967727, -0.008035, 1.000000, 0.000000 
3.999000, 0.967727, -0.008035, 1.000000, 0.000000 
3.999250, 0.967727, -0.008035, 1.000000, 0.000000 
3.999500, 0.967727, -0.008035, 1.000000, 0.000000 
3.999750, 0.967727, -0.008035, 1.000000, 0.000000 
4.000000, 0.967727, -0.008035, 1.000000, 0.000000 
4.000250, 0.967727, -0.008035, 1.000000, 0.000000 
4.000500, 0.967727, -0.008035, 1.000000, 0.000000 
4.000750, 0.967727, -0.008035, 1.000000, 0.000000 
4.001000, 0.967727, -0.008035, 1.000000, 0.000000 
4.001250, 0.967727, -0.008035, 1.000000, 0.000000 
4.001500, 0.967727, -0.008035, 1.000000, 0.000000 
4.001750, 0.967727, -0.008035, 1.000000, 0.000000 
4.002000, 0.967727, -0.008035, 1.000000, 0.000000 
4.002250, 0.967727, -0.008035, 1.000000, 0.000000 
4.002500, 0.967727, -0.008035, 1.000000, 0.000000 
4.002750, 0.967727, -0.008035, 1.000000, 0.000000 
4.003000, 0.967727, -0.008035, 1.000000, 0.000000 
4.003250, 0.967727, -0.008035, 1.000000, 0.000000 
4.003500, 0.967727, -0.008035, 1.000000, 0.000000 
4.003750, 0.967727, -0.008035, 1.000000, 0.000000 
4.004000, 0.967727, -0.008035, 1.000000, 0.000000 
4.004250, 0.967727, -0.008035, 1.000000, 0.000000 
4.004500, 0.967727, -0.008035, 1.000000, 0.000000 
4.004750, 0.967727, -0.008035, 1.000000, 0.000000 
4.005000, 0.967727, -0.008035, 1.000000, 0.000000 
4.005250, 0.967727, -0.008035, 1.000000, 0.000000 
4.005500, 0.967727, -0.008035, 1.000000, 0.000000 
4.005750, 0.967727, -0.008035, 1.000000, 0.000000 
4.006000, 0.967727, -0.008035, 1.000000, 0.000000 
4.006250, 0.967727, -0.008035, 1.000000, 0.000000 
4.006500, 0.967727, -0.008035, 1.000000, 0.000000 
4.006750, 0.967727, -0.008035, 1.000000, 0.000000 
4.007000, 0.967727, -0.008035, 1.000000, 0.000000 
4.007250, 0.967727, -0.008035, 1.000000, 0.000000 
4.007500, 0.967727, -0.008035, 1.000000, 0.000000 
4.007750, 0.967727, -0.008035, 1.000000, 0.000000 
4.008000, 0.967727, -0.008035, 1.000000, 0.000000 
4.008250, 0.967727, -0.008035, 1.000000, 0.000000 
4.008500, 0.967727, -0.008035, 1.000000, 0.000000 
4.008750, 0.967727, -0.008035, 1.000000, 0.000000 
4.009000, 0.967727, -0.008035, 1.000000, 0.000000 
4.009250, 0.967727, -0.008035, 1.000000, 0.000000 
4.009500, 0.967727, -0.008035, 1.000000, 0.000000 
4.009750, 0.967727, -0.008035, 1.000000, 0.000000 
4.010000, 0.967727, -0.008035, 1.000000, 0.000000 
4.010250, 0.967727, -0.008035, 1.000000, 0.000000 
4.010500, 0.967727, -0.008035, 1.000000, 0.000000 
4.010750, 0.967727, -0.008035, 1.000000, 0.000000 
4.011000, 0.967727, -0.008035, 1.000000, 0.000000 
4.011250, 0.967727, -0.008035, 1.000000, 0.000000 
