t, x, y 
11.917250, 0.781213, 2.015065 
11.917500, 0.781231, 2.015112 
11.917750, 0.781258, 2.015182 
11.918000, 0.781276, 2.015228 
11.918250, 0.781304, 2.015298 
11.918500, 0.781322, 2.015345 
11.918750, 0.781349, 2.015415 
11.919000, 0.781367, 2.015462 
11.919250, 0.781395, 2.015531 
11.919500, 0.781413, 2.015578 
11.919750, 0.781440, 2.015648 
11.920000, 0.781458, 2.015695 
11.920250, 0.781485, 2.015764 
11.920500, 0.781504, 2.015811 
11.920750, 0.781531, 2.015881 
11.921000, 0.781549, 2.015928 
11.921250, 0.781576, 2.015998 
11.921500, 0.781594, 2.016044 
11.921750, 0.781622, 2.016114 
11.922000, 0.781640, 2.016161 
11.922250, 0.781667, 2.016231 
11.922500, 0.781685, 2.016277 
11.922750, 0.781712, 2.016347 
11.923000, 0.781730, 2.016394 
11.923250, 0.781757, 2.016464 
11.923500, 0.781776, 2.016511 
11.923750, 0.781803, 2.016581 
11.924000, 0.781821, 2.016627 
11.924250, 0.781848, 2.016697 
11.924500, 0.781866, 2.016744 
11.924750, 0.781893, 2.016814 
11.925000, 0.781911, 2.016861 
11.925250, 0.781938, 2.016931 
11.925500, 0.781956, 2.016977 
11.925750, 0.781983, 2.017047 
11.926000, 0.782001, 2.017094 
11.926250, 0.782028, 2.017164 
11.926500, 0.782046, 2.017211 
11.926750, 0.782073, 2.017281 
11.927000, 0.782091, 2.017327 
11.927250, 0.782118, 2.017397 
11.927500, 0.782136, 2.017444 
11.927750, 0.782163, 2.017514 
11.928000, 0.782181, 2.017561 
11.928250, 0.782208, 2.017631 
11.928500, 0.782226, 2.017677 
11.928750, 0.782253, 2.017747 
11.929000, 0.782271, 2.017794 
11.929250, 0.782298, 2.017864 
11.929500, 0.782316, 2.017911 
11.929750, 0.782343, 2.017981 
11.930000, 0.782361, 2.018028 
11.930250, 0.782388, 2.018098 
11.930500, 0.782406, 2.018144 
11.930750, 0.782433, 2.018215 
11.931000, 0.782451, 2.018261 
11.931250, 0.782477, 2.018331 
11.931500, 0.782495, 2.018378 
11.931750, 0.782522, 2.018448 
11.932000, 0.782540, 2.018495 
11.932250, 0.782567, 2.018565 
11.932500, 0.782585, 2.018612 
11.932750, 0.782612, 2.018682 
11.933000, 0.782629, 2.018729 
11.933250, 0.782656, 2.018799 
11.933500, 0.782674, 2.018845 
11.933750, 0.782701, 2.018915 
11.934000, 0.782719, 2.018962 
11.934250, 0.782745, 2.019032 
11.934500, 0.782763, 2.019079 
11.934750, 0.782790, 2.019149 
11.935000, 0.782808, 2.019196 
11.935250, 0.782835, 2.019266 
11.935500, 0.782852, 2.019313 
11.935750, 0.782879, 2.019383 
11.936000, 0.782897, 2.019430 
11.936250, 0.782924, 2.019500 
11.936500, 0.782941, 2.019547 
11.936750, 0.782968, 2.019617 
11.937000, 0.782986, 2.019664 
11.937250, 0.783012, 2.019734 
11.937500, 0.783030, 2.019781 
11.937750, 0.783057, 2.019851 
11.938000, 0.783075, 2.019897 
11.938250, 0.783101, 2.019968 
11.938500, 0.783119, 2.020014 
11.938750, 0.783146, 2.020085 
11.939000, 0.783163, 2.020131 
11.939250, 0.783190, 2.020202 
11.939500, 0.783208, 2.020248 
11.939750, 0.783234, 2.020319 
11.940000, 0.783252, 2.020365 
11.940250, 0.783278, 2.020436 
11.940500, 0.783296, 2.020482 
11.940750, 0.783323, 2.020553 
11.941000, 0.783340, 2.020599 
11.941250, 0.783367, 2.020670 
11.941500, 0.783384, 2.020716 
11.941750, 0.783411, 2.020787 
11.942000, 0.783429, 2.020833 
11.942250, 0.783455, 2.020904 
11.942500, 0.783473, 2.020950 
11.942750, 0.783499, 2.021021 
11.943000, 0.783517, 2.021068 
11.943250, 0.783543, 2.021138 
11.943500, 0.783561, 2.021185 
11.943750, 0.783587, 2.021255 
11.944000, 0.783605, 2.021302 
11.944250, 0.783631, 2.021372 
11.944500, 0.783649, 2.021419 
11.944750, 0.783675, 2.021489 
11.945000, 0.783693, 2.021536 
11.945250, 0.783719, 2.021606 
11.945500, 0.783737, 2.021653 
11.945750, 0.783763, 2.021723 
11.946000, 0.783781, 2.021770 
11.946250, 0.783807, 2.021840 
11.946500, 0.783825, 2.021887 
11.946750, 0.783851, 2.021958 
11.947000, 0.783869, 2.022004 
11.947250, 0.783895, 2.022075 
11.947500, 0.783912, 2.022122 
11.947750, 0.783939, 2.022192 
11.948000, 0.783956, 2.022239 
11.948250, 0.783982, 2.022309 
11.948500, 0.784000, 2.022356 
11.948750, 0.784026, 2.022426 
11.949000, 0.784044, 2.022473 
11.949250, 0.784070, 2.022543 
11.949500, 0.784087, 2.022590 
11.949750, 0.784114, 2.022661 
11.950000, 0.784131, 2.022708 
11.950250, 0.784157, 2.022778 
11.950500, 0.784175, 2.022825 
11.950750, 0.784201, 2.022895 
11.951000, 0.784218, 2.022942 
11.951250, 0.784244, 2.023012 
11.951500, 0.784262, 2.023059 
11.951750, 0.784288, 2.023130 
11.952000, 0.784305, 2.023176 
11.952250, 0.784332, 2.023247 
11.952500, 0.784349, 2.023294 
11.952750, 0.784375, 2.023364 
11.953000, 0.784393, 2.023411 
11.953250, 0.784419, 2.023481 
11.953500, 0.784436, 2.023528 
11.953750, 0.784462, 2.023599 
11.954000, 0.784479, 2.023646 
11.954250, 0.784506, 2.023716 
11.954500, 0.784523, 2.023763 
11.954750, 0.784549, 2.023833 
11.955000, 0.784566, 2.023880 
11.955250, 0.784592, 2.023951 
11.955500, 0.784610, 2.023998 
11.955750, 0.784636, 2.024068 
11.956000, 0.784653, 2.024115 
11.956250, 0.784679, 2.024185 
11.956500, 0.784696, 2.024232 
11.956750, 0.784722, 2.024303 
11.957000, 0.784740, 2.024350 
11.957250, 0.784765, 2.024420 
11.957500, 0.784783, 2.024467 
11.957750, 0.784809, 2.024537 
11.958000, 0.784826, 2.024584 
11.958250, 0.784852, 2.024655 
11.958500, 0.784869, 2.024702 
11.958750, 0.784895, 2.024772 
11.959000, 0.784912, 2.024819 
11.959250, 0.784938, 2.024890 
11.959500, 0.784955, 2.024937 
11.959750, 0.784981, 2.025007 
11.960000, 0.784999, 2.025054 
11.960250, 0.785024, 2.025125 
11.960500, 0.785042, 2.025172 
11.960750, 0.785067, 2.025242 
11.961000, 0.785085, 2.025289 
11.961250, 0.785110, 2.025359 
11.961500, 0.785128, 2.025406 
11.961750, 0.785153, 2.025477 
11.962000, 0.785171, 2.025524 
11.962250, 0.785196, 2.025594 
11.962500, 0.785214, 2.025641 
11.962750, 0.785239, 2.025712 
11.963000, 0.785256, 2.025759 
11.963250, 0.785282, 2.025829 
11.963500, 0.785299, 2.025876 
11.963750, 0.785325, 2.025947 
11.964000, 0.785342, 2.025994 
11.964250, 0.785368, 2.026064 
11.964500, 0.785385, 2.026112 
11.964750, 0.785411, 2.026182 
11.965000, 0.785428, 2.026229 
11.965250, 0.785454, 2.026300 
11.965500, 0.785471, 2.026347 
11.965750, 0.785496, 2.026417 
11.966000, 0.785513, 2.026464 
11.966250, 0.785539, 2.026535 
11.966500, 0.785556, 2.026582 
11.966750, 0.785582, 2.026652 
11.967000, 0.785599, 2.026699 
11.967250, 0.785624, 2.026770 
11.967500, 0.785641, 2.026817 
11.967750, 0.785667, 2.026887 
11.968000, 0.785684, 2.026935 
11.968250, 0.785710, 2.027005 
11.968500, 0.785727, 2.027052 
11.968750, 0.785752, 2.027123 
11.969000, 0.785769, 2.027170 
11.969250, 0.785795, 2.027240 
11.969500, 0.785812, 2.027287 
11.969750, 0.785837, 2.027358 
11.970000, 0.785854, 2.027405 
11.970250, 0.785880, 2.027476 
11.970500, 0.785897, 2.027523 
11.970750, 0.785922, 2.027593 
11.971000, 0.785939, 2.027640 
11.971250, 0.785965, 2.027711 
11.971500, 0.785982, 2.027758 
11.971750, 0.786007, 2.027829 
11.972000, 0.786024, 2.027876 
11.972250, 0.786049, 2.027946 
11.972500, 0.786066, 2.027993 
11.972750, 0.786092, 2.028064 
11.973000, 0.786109, 2.028111 
11.973250, 0.786134, 2.028182 
11.973500, 0.786151, 2.028229 
11.973750, 0.786176, 2.028300 
11.974000, 0.786193, 2.028347 
11.974250, 0.786219, 2.028417 
11.974500, 0.786235, 2.028464 
11.974750, 0.786261, 2.028535 
11.975000, 0.786278, 2.028582 
11.975250, 0.786303, 2.028653 
11.975500, 0.786320, 2.028700 
11.975750, 0.786345, 2.028771 
11.976000, 0.786362, 2.028818 
11.976250, 0.786387, 2.028888 
11.976500, 0.786404, 2.028935 
11.976750, 0.786429, 2.029006 
11.977000, 0.786446, 2.029053 
11.977250, 0.786471, 2.029124 
11.977500, 0.786488, 2.029171 
11.977750, 0.786513, 2.029242 
11.978000, 0.786530, 2.029289 
11.978250, 0.786556, 2.029360 
11.978500, 0.786572, 2.029407 
11.978750, 0.786597, 2.029477 
11.979000, 0.786614, 2.029525 
11.979250, 0.786639, 2.029595 
11.979500, 0.786656, 2.029642 
11.979750, 0.786681, 2.029713 
11.980000, 0.786698, 2.029760 
11.980250, 0.786723, 2.029831 
11.980500, 0.786740, 2.029878 
11.980750, 0.786765, 2.029949 
11.981000, 0.786782, 2.029996 
11.981250, 0.786807, 2.030067 
11.981500, 0.786824, 2.030114 
11.981750, 0.786849, 2.030185 
11.982000, 0.786866, 2.030232 
11.982250, 0.786891, 2.030303 
11.982500, 0.786907, 2.030350 
11.982750, 0.786932, 2.030421 
11.983000, 0.786949, 2.030468 
11.983250, 0.786974, 2.030538 
11.983500, 0.786991, 2.030586 
11.983750, 0.787016, 2.030656 
11.984000, 0.787032, 2.030704 
11.984250, 0.787057, 2.030774 
11.984500, 0.787074, 2.030822 
11.984750, 0.787099, 2.030892 
11.985000, 0.787116, 2.030940 
11.985250, 0.787141, 2.031010 
11.985500, 0.787157, 2.031058 
11.985750, 0.787182, 2.031128 
11.986000, 0.787199, 2.031176 
11.986250, 0.787224, 2.031246 
11.986500, 0.787240, 2.031294 
11.986750, 0.787265, 2.031364 
11.987000, 0.787282, 2.031412 
11.987250, 0.787307, 2.031482 
11.987500, 0.787323, 2.031530 
11.987750, 0.787348, 2.031600 
11.988000, 0.787365, 2.031648 
11.988250, 0.787390, 2.031718 
11.988500, 0.787406, 2.031766 
11.988750, 0.787431, 2.031836 
11.989000, 0.787448, 2.031884 
11.989250, 0.787472, 2.031955 
11.989500, 0.787489, 2.032002 
11.989750, 0.787514, 2.032073 
11.990000, 0.787530, 2.032120 
11.990250, 0.787555, 2.032191 
11.990500, 0.787572, 2.032238 
11.990750, 0.787596, 2.032309 
11.991000, 0.787613, 2.032356 
11.991250, 0.787638, 2.032427 
11.991500, 0.787654, 2.032474 
11.991750, 0.787679, 2.032545 
11.992000, 0.787695, 2.032592 
11.992250, 0.787720, 2.032663 
11.992500, 0.787736, 2.032710 
11.992750, 0.787761, 2.032781 
11.993000, 0.787778, 2.032828 
11.993250, 0.787802, 2.032899 
11.993500, 0.787819, 2.032947 
11.993750, 0.787843, 2.033018 
11.994000, 0.787860, 2.033065 
11.994250, 0.787884, 2.033136 
11.994500, 0.787901, 2.033183 
11.994750, 0.787925, 2.033254 
11.995000, 0.787942, 2.033301 
11.995250, 0.787966, 2.033372 
11.995500, 0.787983, 2.033419 
11.995750, 0.788007, 2.033490 
11.996000, 0.788024, 2.033538 
11.996250, 0.788048, 2.033608 
11.996500, 0.788065, 2.033656 
11.996750, 0.788089, 2.033727 
11.997000, 0.788106, 2.033774 
11.997250, 0.788130, 2.033845 
11.997500, 0.788147, 2.033892 
11.997750, 0.788171, 2.033963 
11.998000, 0.788187, 2.034010 
11.998250, 0.788212, 2.034081 
11.998500, 0.788228, 2.034129 
11.998750, 0.788253, 2.034200 
11.999000, 0.788269, 2.034247 
11.999250, 0.788293, 2.034318 
11.999500, 0.788310, 2.034365 
11.999750, 0.788334, 2.034436 
12.000000, 0.788351, 2.034484 
12.000250, 0.788375, 2.034554 
12.000500, 0.788391, 2.034602 
12.000750, 0.788416, 2.034673 
12.001000, 0.788432, 2.034720 
12.001250, 0.788456, 2.034791 
12.001500, 0.788473, 2.034838 
12.001750, 0.788497, 2.034909 
12.002000, 0.788513, 2.034957 
12.002250, 0.788537, 2.035028 
12.002500, 0.788554, 2.035075 
12.002750, 0.788578, 2.035146 
12.003000, 0.788594, 2.035193 
12.003250, 0.788619, 2.035264 
12.003500, 0.788635, 2.035312 
12.003750, 0.788659, 2.035383 
12.004000, 0.788675, 2.035430 
12.004250, 0.788700, 2.035501 
12.004500, 0.788716, 2.035549 
12.004750, 0.788740, 2.035620 
12.005000, 0.788756, 2.035667 
12.005250, 0.788780, 2.035738 
12.005500, 0.788797, 2.035785 
12.005750, 0.788821, 2.035856 
12.006000, 0.788837, 2.035904 
12.006250, 0.788861, 2.035975 
12.006500, 0.788877, 2.036022 
12.006750, 0.788902, 2.036093 
12.007000, 0.788918, 2.036141 
12.007250, 0.788942, 2.036212 
12.007500, 0.788958, 2.036259 
12.007750, 0.788982, 2.036330 
12.008000, 0.788998, 2.036377 
12.008250, 0.789022, 2.036449 
12.008500, 0.789038, 2.036496 
12.008750, 0.789063, 2.036567 
12.009000, 0.789079, 2.036614 
12.009250, 0.789103, 2.036685 
12.009500, 0.789119, 2.036733 
12.009750, 0.789143, 2.036804 
12.010000, 0.789159, 2.036851 
12.010250, 0.789183, 2.036922 
12.010500, 0.789199, 2.036970 
12.010750, 0.789223, 2.037041 
12.011000, 0.789239, 2.037088 
12.011250, 0.789263, 2.037159 
12.011500, 0.789279, 2.037207 
12.011750, 0.789303, 2.037278 
12.012000, 0.789319, 2.037325 
12.012250, 0.789343, 2.037397 
12.012500, 0.789359, 2.037444 
12.012750, 0.789383, 2.037515 
12.013000, 0.789399, 2.037562 
12.013250, 0.789423, 2.037634 
12.013500, 0.789439, 2.037681 
12.013750, 0.789463, 2.037752 
12.014000, 0.789479, 2.037800 
12.014250, 0.789503, 2.037871 
12.014500, 0.789519, 2.037918 
12.014750, 0.789543, 2.037989 
12.015000, 0.789559, 2.038037 
12.015250, 0.789583, 2.038108 
12.015500, 0.789598, 2.038155 
12.015750, 0.789622, 2.038227 
12.016000, 0.789638, 2.038274 
12.016250, 0.789662, 2.038345 
12.016500, 0.789678, 2.038393 
12.016750, 0.789702, 2.038464 
12.017000, 0.789718, 2.038511 
12.017250, 0.789742, 2.038582 
12.017500, 0.789757, 2.038630 
12.017750, 0.789781, 2.038701 
12.018000, 0.789797, 2.038749 
12.018250, 0.789821, 2.038820 
12.018500, 0.789837, 2.038867 
12.018750, 0.789861, 2.038938 
12.019000, 0.789876, 2.038986 
12.019250, 0.789900, 2.039057 
12.019500, 0.789916, 2.039105 
12.019750, 0.789940, 2.039176 
12.020000, 0.789955, 2.039223 
12.020250, 0.789979, 2.039294 
12.020500, 0.789995, 2.039342 
12.020750, 0.790019, 2.039413 
12.021000, 0.790034, 2.039461 
12.021250, 0.790058, 2.039532 
12.021500, 0.790074, 2.039579 
12.021750, 0.790098, 2.039651 
12.022000, 0.790113, 2.039698 
12.022250, 0.790137, 2.039769 
12.022500, 0.790153, 2.039817 
12.022750, 0.790176, 2.039888 
12.023000, 0.790192, 2.039936 
12.023250, 0.790216, 2.040007 
12.023500, 0.790231, 2.040054 
12.023750, 0.790255, 2.040126 
12.024000, 0.790271, 2.040173 
12.024250, 0.790294, 2.040244 
12.024500, 0.790310, 2.040292 
12.024750, 0.790334, 2.040363 
12.025000, 0.790349, 2.040411 
12.025250, 0.790373, 2.040482 
12.025500, 0.790388, 2.040529 
12.025750, 0.790412, 2.040601 
12.026000, 0.790428, 2.040648 
12.026250, 0.790451, 2.040720 
12.026500, 0.790467, 2.040767 
12.026750, 0.790490, 2.040838 
12.027000, 0.790506, 2.040886 
12.027250, 0.790529, 2.040957 
12.027500, 0.790545, 2.041005 
12.027750, 0.790569, 2.041076 
12.028000, 0.790584, 2.041124 
12.028250, 0.790608, 2.041195 
12.028500, 0.790623, 2.041243 
12.028750, 0.790647, 2.041314 
12.029000, 0.790662, 2.041361 
12.029250, 0.790686, 2.041433 
12.029500, 0.790701, 2.041480 
12.029750, 0.790725, 2.041552 
12.030000, 0.790740, 2.041599 
12.030250, 0.790763, 2.041670 
12.030500, 0.790779, 2.041718 
12.030750, 0.790802, 2.041789 
12.031000, 0.790818, 2.041837 
12.031250, 0.790841, 2.041908 
12.031500, 0.790857, 2.041956 
12.031750, 0.790880, 2.042027 
12.032000, 0.790896, 2.042075 
12.032250, 0.790919, 2.042146 
12.032500, 0.790934, 2.042194 
12.032750, 0.790958, 2.042265 
12.033000, 0.790973, 2.042313 
12.033250, 0.790996, 2.042384 
12.033500, 0.791012, 2.042432 
12.033750, 0.791035, 2.042503 
12.034000, 0.791051, 2.042551 
12.034250, 0.791074, 2.042622 
12.034500, 0.791089, 2.042670 
12.034750, 0.791113, 2.042741 
12.035000, 0.791128, 2.042789 
12.035250, 0.791151, 2.042860 
12.035500, 0.791167, 2.042908 
12.035750, 0.791190, 2.042979 
12.036000, 0.791205, 2.043027 
12.036250, 0.791228, 2.043098 
12.036500, 0.791244, 2.043146 
12.036750, 0.791267, 2.043217 
12.037000, 0.791282, 2.043265 
12.037250, 0.791305, 2.043336 
12.037500, 0.791321, 2.043384 
12.037750, 0.791344, 2.043455 
12.038000, 0.791359, 2.043503 
12.038250, 0.791382, 2.043574 
12.038500, 0.791398, 2.043622 
12.038750, 0.791421, 2.043693 
12.039000, 0.791436, 2.043741 
12.039250, 0.791459, 2.043812 
12.039500, 0.791474, 2.043860 
12.039750, 0.791498, 2.043931 
12.040000, 0.791513, 2.043979 
12.040250, 0.791536, 2.044050 
12.040500, 0.791551, 2.044098 
12.040750, 0.791574, 2.044170 
12.041000, 0.791589, 2.044217 
12.041250, 0.791612, 2.044289 
12.041500, 0.791628, 2.044336 
12.041750, 0.791651, 2.044408 
12.042000, 0.791666, 2.044455 
12.042250, 0.791689, 2.044527 
12.042500, 0.791704, 2.044575 
12.042750, 0.791727, 2.044646 
12.043000, 0.791742, 2.044694 
12.043250, 0.791765, 2.044765 
12.043500, 0.791780, 2.044813 
12.043750, 0.791803, 2.044884 
12.044000, 0.791819, 2.044932 
12.044250, 0.791841, 2.045004 
12.044500, 0.791857, 2.045051 
12.044750, 0.791880, 2.045123 
12.045000, 0.791895, 2.045170 
12.045250, 0.791918, 2.045242 
12.045500, 0.791933, 2.045290 
12.045750, 0.791956, 2.045361 
12.046000, 0.791971, 2.045409 
12.046250, 0.791994, 2.045480 
12.046500, 0.792009, 2.045528 
12.046750, 0.792031, 2.045600 
12.047000, 0.792047, 2.045647 
12.047250, 0.792069, 2.045719 
12.047500, 0.792085, 2.045766 
12.047750, 0.792107, 2.045838 
12.048000, 0.792122, 2.045886 
12.048250, 0.792145, 2.045957 
12.048500, 0.792160, 2.046005 
12.048750, 0.792183, 2.046077 
12.049000, 0.792198, 2.046124 
12.049250, 0.792221, 2.046196 
12.049500, 0.792236, 2.046243 
12.049750, 0.792259, 2.046315 
12.050000, 0.792274, 2.046363 
12.050250, 0.792296, 2.046434 
12.050500, 0.792311, 2.046482 
12.050750, 0.792334, 2.046554 
12.051000, 0.792349, 2.046601 
12.051250, 0.792372, 2.046673 
12.051500, 0.792387, 2.046721 
12.051750, 0.792409, 2.046792 
12.052000, 0.792424, 2.046840 
12.052250, 0.792447, 2.046912 
12.052500, 0.792462, 2.046959 
12.052750, 0.792485, 2.047031 
12.053000, 0.792500, 2.047079 
12.053250, 0.792522, 2.047150 
12.053500, 0.792537, 2.047198 
12.053750, 0.792560, 2.047270 
12.054000, 0.792575, 2.047317 
12.054250, 0.792597, 2.047389 
12.054500, 0.792612, 2.047437 
12.054750, 0.792635, 2.047508 
12.055000, 0.792650, 2.047556 
12.055250, 0.792672, 2.047628 
12.055500, 0.792687, 2.047675 
12.055750, 0.792709, 2.047747 
12.056000, 0.792724, 2.047795 
12.056250, 0.792747, 2.047867 
12.056500, 0.792762, 2.047914 
12.056750, 0.792784, 2.047986 
12.057000, 0.792799, 2.048034 
12.057250, 0.792821, 2.048105 
12.057500, 0.792836, 2.048153 
12.057750, 0.792859, 2.048225 
12.058000, 0.792874, 2.048273 
12.058250, 0.792896, 2.048344 
12.058500, 0.792911, 2.048392 
12.058750, 0.792933, 2.048464 
12.059000, 0.792948, 2.048511 
12.059250, 0.792970, 2.048583 
12.059500, 0.792985, 2.048631 
12.059750, 0.793008, 2.048703 
12.060000, 0.793023, 2.048750 
12.060250, 0.793045, 2.048822 
12.060500, 0.793060, 2.048870 
12.060750, 0.793082, 2.048942 
12.061000, 0.793097, 2.048989 
12.061250, 0.793119, 2.049061 
12.061500, 0.793134, 2.049109 
12.061750, 0.793156, 2.049181 
12.062000, 0.793171, 2.049228 
12.062250, 0.793193, 2.049300 
12.062500, 0.793208, 2.049348 
12.062750, 0.793230, 2.049420 
12.063000, 0.793245, 2.049467 
12.063250, 0.793267, 2.049539 
12.063500, 0.793282, 2.049587 
12.063750, 0.793304, 2.049659 
12.064000, 0.793319, 2.049706 
12.064250, 0.793341, 2.049778 
12.064500, 0.793356, 2.049826 
12.064750, 0.793378, 2.049898 
12.065000, 0.793392, 2.049946 
12.065250, 0.793415, 2.050017 
12.065500, 0.793429, 2.050065 
12.065750, 0.793451, 2.050137 
12.066000, 0.793466, 2.050185 
12.066250, 0.793488, 2.050256 
12.066500, 0.793503, 2.050304 
12.066750, 0.793525, 2.050376 
12.067000, 0.793540, 2.050424 
12.067250, 0.793562, 2.050496 
12.067500, 0.793576, 2.050544 
12.067750, 0.793598, 2.050615 
12.068000, 0.793613, 2.050663 
12.068250, 0.793635, 2.050735 
12.068500, 0.793650, 2.050783 
12.068750, 0.793672, 2.050855 
12.069000, 0.793686, 2.050902 
12.069250, 0.793708, 2.050974 
12.069500, 0.793723, 2.051022 
12.069750, 0.793745, 2.051094 
12.070000, 0.793759, 2.051142 
12.070250, 0.793781, 2.051214 
12.070500, 0.793796, 2.051261 
12.070750, 0.793818, 2.051333 
12.071000, 0.793832, 2.051381 
12.071250, 0.793854, 2.051453 
12.071500, 0.793869, 2.051501 
12.071750, 0.793891, 2.051573 
12.072000, 0.793905, 2.051620 
12.072250, 0.793927, 2.051692 
12.072500, 0.793942, 2.051740 
12.072750, 0.793964, 2.051812 
12.073000, 0.793978, 2.051860 
12.073250, 0.794000, 2.051932 
12.073500, 0.794014, 2.051980 
12.073750, 0.794036, 2.052051 
12.074000, 0.794051, 2.052099 
12.074250, 0.794073, 2.052171 
12.074500, 0.794087, 2.052219 
12.074750, 0.794109, 2.052291 
12.075000, 0.794123, 2.052339 
12.075250, 0.794145, 2.052411 
12.075500, 0.794160, 2.052459 
12.075750, 0.794181, 2.052530 
12.076000, 0.794196, 2.052578 
12.076250, 0.794217, 2.052650 
12.076500, 0.794232, 2.052698 
12.076750, 0.794254, 2.052770 
12.077000, 0.794268, 2.052818 
12.077250, 0.794290, 2.052890 
12.077500, 0.794304, 2.052938 
12.077750, 0.794326, 2.053010 
12.078000, 0.794340, 2.053058 
12.078250, 0.794362, 2.053129 
12.078500, 0.794376, 2.053177 
12.078750, 0.794398, 2.053249 
12.079000, 0.794412, 2.053297 
12.079250, 0.794434, 2.053369 
12.079500, 0.794448, 2.053417 
12.079750, 0.794470, 2.053489 
12.080000, 0.794484, 2.053537 
12.080250, 0.794506, 2.053609 
12.080500, 0.794520, 2.053657 
12.080750, 0.794542, 2.053729 
12.081000, 0.794556, 2.053777 
12.081250, 0.794578, 2.053848 
12.081500, 0.794592, 2.053896 
12.081750, 0.794613, 2.053968 
12.082000, 0.794628, 2.054016 
12.082250, 0.794649, 2.054088 
12.082500, 0.794664, 2.054136 
12.082750, 0.794685, 2.054208 
12.083000, 0.794699, 2.054256 
12.083250, 0.794721, 2.054328 
12.083500, 0.794735, 2.054376 
12.083750, 0.794757, 2.054448 
12.084000, 0.794771, 2.054496 
12.084250, 0.794792, 2.054568 
12.084500, 0.794807, 2.054616 
12.084750, 0.794828, 2.054688 
12.085000, 0.794842, 2.054736 
12.085250, 0.794864, 2.054808 
12.085500, 0.794878, 2.054856 
12.085750, 0.794899, 2.054928 
12.086000, 0.794913, 2.054976 
12.086250, 0.794935, 2.055048 
12.086500, 0.794949, 2.055096 
12.086750, 0.794970, 2.055168 
12.087000, 0.794985, 2.055216 
12.087250, 0.795006, 2.055288 
12.087500, 0.795020, 2.055336 
12.087750, 0.795041, 2.055408 
12.088000, 0.795056, 2.055456 
12.088250, 0.795077, 2.055528 
12.088500, 0.795091, 2.055576 
12.088750, 0.795112, 2.055648 
12.089000, 0.795126, 2.055696 
12.089250, 0.795148, 2.055768 
12.089500, 0.795162, 2.055816 
12.089750, 0.795183, 2.055888 
12.090000, 0.795197, 2.055936 
12.090250, 0.795218, 2.056008 
12.090500, 0.795232, 2.056056 
12.090750, 0.795254, 2.056128 
12.091000, 0.795268, 2.056176 
12.091250, 0.795289, 2.056248 
12.091500, 0.795303, 2.056296 
12.091750, 0.795324, 2.056368 
12.092000, 0.795338, 2.056416 
12.092250, 0.795359, 2.056488 
12.092500, 0.795373, 2.056536 
12.092750, 0.795395, 2.056608 
12.093000, 0.795409, 2.056656 
12.093250, 0.795430, 2.056728 
12.093500, 0.795444, 2.056776 
12.093750, 0.795465, 2.056848 
12.094000, 0.795479, 2.056896 
12.094250, 0.795500, 2.056968 
12.094500, 0.795514, 2.057016 
12.094750, 0.795535, 2.057088 
12.095000, 0.795549, 2.057136 
12.095250, 0.795570, 2.057208 
12.095500, 0.795584, 2.057256 
12.095750, 0.795605, 2.057329 
12.096000, 0.795619, 2.057377 
12.096250, 0.795640, 2.057449 
12.096500, 0.795654, 2.057497 
12.096750, 0.795675, 2.057569 
12.097000, 0.795689, 2.057617 
12.097250, 0.795710, 2.057689 
12.097500, 0.795724, 2.057737 
12.097750, 0.795745, 2.057809 
12.098000, 0.795759, 2.057857 
12.098250, 0.795780, 2.057929 
12.098500, 0.795794, 2.057977 
12.098750, 0.795815, 2.058049 
12.099000, 0.795828, 2.058098 
12.099250, 0.795849, 2.058170 
12.099500, 0.795863, 2.058218 
12.099750, 0.795884, 2.058290 
12.100000, 0.795898, 2.058338 
12.100250, 0.795919, 2.058410 
12.100500, 0.795933, 2.058458 
12.100750, 0.795954, 2.058530 
12.101000, 0.795967, 2.058578 
12.101250, 0.795988, 2.058650 
12.101500, 0.796002, 2.058699 
12.101750, 0.796023, 2.058771 
12.102000, 0.796037, 2.058819 
12.102250, 0.796057, 2.058891 
12.102500, 0.796071, 2.058939 
12.102750, 0.796092, 2.059011 
12.103000, 0.796106, 2.059059 
12.103250, 0.796127, 2.059131 
12.103500, 0.796140, 2.059180 
12.103750, 0.796161, 2.059252 
12.104000, 0.796175, 2.059300 
12.104250, 0.796196, 2.059372 
12.104500, 0.796209, 2.059420 
12.104750, 0.796230, 2.059492 
12.105000, 0.796244, 2.059540 
12.105250, 0.796265, 2.059613 
12.105500, 0.796278, 2.059661 
12.105750, 0.796299, 2.059733 
12.106000, 0.796313, 2.059781 
12.106250, 0.796333, 2.059853 
12.106500, 0.796347, 2.059901 
12.106750, 0.796368, 2.059974 
12.107000, 0.796381, 2.060022 
12.107250, 0.796402, 2.060094 
12.107500, 0.796416, 2.060142 
12.107750, 0.796436, 2.060214 
12.108000, 0.796450, 2.060262 
12.108250, 0.796471, 2.060335 
12.108500, 0.796484, 2.060383 
12.108750, 0.796505, 2.060455 
12.109000, 0.796518, 2.060503 
12.109250, 0.796539, 2.060575 
12.109500, 0.796553, 2.060623 
12.109750, 0.796573, 2.060696 
12.110000, 0.796587, 2.060744 
12.110250, 0.796607, 2.060816 
12.110500, 0.796621, 2.060864 
12.110750, 0.796641, 2.060936 
12.111000, 0.796655, 2.060985 
12.111250, 0.796675, 2.061057 
